id,intent,colloquial_query,canonical_query,rewrite_suggestion,slots,ontology_terms,source_hint,quality
INSQ002022,POLICY_VALIDITY,麻烦帮我查查康宁重疾2024版跟以前版本在犹豫期上有什么差异？,康宁重疾2024版与其他版本在犹豫期上有什么差异？,康宁重疾2024版与其他版本在犹豫期上有什么差异？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": ""2024"", ""field"": ""犹豫期"", ""benefit_type"": ""护理权益""}","[""重疾保险"", ""护理权益"", ""犹豫期""]",康宁重疾,from_filename+limited_pdf
INSQ002023,POLICY_VALIDITY,想了解下福泽年津保险2024版跟以前版本在投保年龄上有什么差异？,福泽年金保险2024版与其他版本在投保年龄上有什么差异？,福泽年金保险2024版与其他版本在投保年龄上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""投保年龄"", ""benefit_type"": ""护理权益""}","[""养老/年金"", ""护理权益"", ""投保年龄""]",福泽年金保险,from_filename+limited_pdf
INSQ002024,POLICY_VALIDITY,福泽年津保险2024版跟以前版本在年龄范围上有什么差异？,福泽年金保险2024版与其他版本在投保年龄上有什么差异？,福泽年金保险2024版与其他版本在投保年龄上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""投保年龄"", ""benefit_type"": ""护理权益""}","[""养老/年金"", ""护理权益"", ""投保年龄""]",福泽年金保险,from_filename+limited_pdf
INSQ002025,POLICY_VALIDITY,看看福泽年金保险2024版跟以前版本在投保年龄上有什么差异？？,福泽年金保险2024版与其他版本在投保年龄上有什么差异？,福泽年金保险2024版与其他版本在投保年龄上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""投保年龄"", ""benefit_type"": ""护理权益""}","[""养老/年金"", ""护理权益"", ""投保年龄""]",福泽年金保险,from_filename+limited_pdf
INSQ002026,POLICY_VALIDITY,利安安鑫慧享终身寿险分红型2024版跟以前版本在交费年期上有什么差异？ 谢谢,利安安鑫慧享终身寿险分红型2024版与其他版本在交费年期上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在交费年期上有什么差异？,"{""product_name"": ""利安安鑫慧享终身寿险分红型"", ""product_line"": ""终身寿险"", ""version_year"": ""2024"", ""field"": ""交费年期"", ""benefit_type"": ""红利/分红""}","[""终身寿险"", ""红利/分红"", ""交费年期""]",利安安鑫慧享终身寿险分红型,from_filename+limited_pdf
INSQ002027,POLICY_VALIDITY,请问利安安鑫慧享终身寿险分红型2024版跟以前版本在缴费年期上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在交费年期上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在交费年期上有什么差异？,"{""product_name"": ""利安安鑫慧享终身寿险分红型"", ""product_line"": ""终身寿险"", ""version_year"": ""2024"", ""field"": ""交费年期"", ""benefit_type"": ""红利/分红""}","[""终身寿险"", ""红利/分红"", ""交费年期""]",利安安鑫慧享终身寿险分红型,from_filename+limited_pdf
INSQ002028,POLICY_VALIDITY,利安安鑫慧享寿险分红型2024版跟以前版本在交费期限上有什么差异？？,利安安鑫慧享终身寿险分红型2024版与其他版本在交费年期上有什么差异？,利安安鑫慧享终身寿险分红型2024版与其他版本在交费年期上有什么差异？,"{""product_name"": ""利安安鑫慧享终身寿险分红型"", ""product_line"": ""终身寿险"", ""version_year"": ""2024"", ""field"": ""交费年期"", ""benefit_type"": ""红利/分红""}","[""终身寿险"", ""红利/分红"", ""交费年期""]",利安安鑫慧享终身寿险分红型,from_filename+limited_pdf
INSQ002029,POLICY_VALIDITY,臻享年津2024版跟以前版本在等待期上有什么差异？ 谢谢,臻享年金2024版与其他版本在等待期上有什么差异？,臻享年金2024版与其他版本在等待期上有什么差异？,"{""product_name"": ""臻享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""等待期"", ""benefit_type"": ""年金领取""}","[""养老/年金"", ""年金领取"", ""等待期""]",臻享年金,from_filename+limited_pdf
INSQ002030,POLICY_VALIDITY,看看臻享年金2024版跟以前版本在等待期上有什么差异？？,臻享年金2024版与其他版本在等待期上有什么差异？,臻享年金2024版与其他版本在等待期上有什么差异？,"{""product_name"": ""臻享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""等待期"", ""benefit_type"": ""年金领取""}","[""养老/年金"", ""年金领取"", ""等待期""]",臻享年金,from_filename+limited_pdf
INSQ002031,POLICY_VALIDITY,看看臻享年津2024版跟以前版本在等待期上有什么差异？？,臻享年金2024版与其他版本在等待期上有什么差异？,臻享年金2024版与其他版本在等待期上有什么差异？,"{""product_name"": ""臻享年金"", ""product_line"": ""养老/年金"", ""version_year"": ""2024"", ""field"": ""等待期"", ""benefit_type"": ""年金领取""}","[""养老/年金"", ""年金领取"", ""等待期""]",臻享年金,from_filename+limited_pdf
INSQ002032,POLICY_VALIDITY,我想问问康宁重疾2023版跟以前版本在健康告知上有什么差异？？,康宁重疾2023版与其他版本在健康告知上有什么差异？,康宁重疾2023版与其他版本在健康告知上有什么差异？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": ""2023"", ""field"": ""健康告知"", ""benefit_type"": ""红利/分红""}","[""重疾保险"", ""红利/分红"", ""健康告知""]",康宁重疾,from_filename+limited_pdf
INSQ002033,POLICY_VALIDITY,我想问问康宁重疾2023版跟以前版本在健康告知上有什么差异？,康宁重疾2023版与其他版本在健康告知上有什么差异？,康宁重疾2023版与其他版本在健康告知上有什么差异？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": ""2023"", ""field"": ""健康告知"", ""benefit_type"": ""红利/分红""}","[""重疾保险"", ""红利/分红"", ""健康告知""]",康宁重疾,from_filename+limited_pdf
INSQ002034,POLICY_VALIDITY,请问康宁重疾2023版跟以前版本在健康告知上有什么差异？？ 急用,康宁重疾2023版与其他版本在健康告知上有什么差异？,康宁重疾2023版与其他版本在健康告知上有什么差异？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": ""2023"", ""field"": ""健康告知"", ""benefit_type"": ""红利/分红""}","[""重疾保险"", ""红利/分红"", ""健康告知""]",康宁重疾,from_filename+limited_pdf
INSQ002035,POLICY_VALIDITY,有没有福泽年金保险2023版跟以前版本在理赔材料上有什么差异？,福泽年金保险2023版与其他版本在理赔材料上有什么差异？,福泽年金保险2023版与其他版本在理赔材料上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2023"", ""field"": ""理赔材料"", ""benefit_type"": ""护理权益""}","[""养老/年金"", ""护理权益"", ""理赔材料""]",福泽年金保险,from_filename+limited_pdf
INSQ002036,POLICY_VALIDITY,想了解下福泽年金保险2023版跟以前版本在需要什么材料上有什么差异？,福泽年金保险2023版与其他版本在理赔材料上有什么差异？,福泽年金保险2023版与其他版本在理赔材料上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2023"", ""field"": ""理赔材料"", ""benefit_type"": ""护理权益""}","[""养老/年金"", ""护理权益"", ""理赔材料""]",福泽年金保险,from_filename+limited_pdf
INSQ002037,POLICY_VALIDITY,能不能福泽年金保险2023版跟以前版本在理赔材料上有什么差异？,福泽年金保险2023版与其他版本在理赔材料上有什么差异？,福泽年金保险2023版与其他版本在理赔材料上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2023"", ""field"": ""理赔材料"", ""benefit_type"": ""护理权益""}","[""养老/年金"", ""护理权益"", ""理赔材料""]",福泽年金保险,from_filename+limited_pdf
INSQ002038,POLICY_VALIDITY,我想问问安享意外版跟以前版本在核保问题上有什么差异？,安享意外版与其他版本在健康告知上有什么差异？,安享意外版与其他版本在健康告知上有什么差异？,"{""product_name"": ""安享意外"", ""product_line"": ""意外保险"", ""version_year"": """", ""field"": ""健康告知"", ""benefit_type"": ""重疾保障""}","[""意外保险"", ""重疾保障"", ""健康告知""]",安享意外,from_filename+limited_pdf
INSQ002039,POLICY_VALIDITY,麻烦帮我查查安享意外版跟以前版本在健康告知上有什么差异？？ 尽量说人话,安享意外版与其他版本在健康告知上有什么差异？,安享意外版与其他版本在健康告知上有什么差异？,"{""product_name"": ""安享意外"", ""product_line"": ""意外保险"", ""version_year"": """", ""field"": ""健康告知"", ""benefit_type"": ""重疾保障""}","[""意外保险"", ""重疾保障"", ""健康告知""]",安享意外,from_filename+limited_pdf
INSQ002040,POLICY_VALIDITY,想了解下安享意外版跟以前版本在健康告知上有什么差异？ ,安享意外版与其他版本在健康告知上有什么差异？,安享意外版与其他版本在健康告知上有什么差异？,"{""product_name"": ""安享意外"", ""product_line"": ""意外保险"", ""version_year"": """", ""field"": ""健康告知"", ""benefit_type"": ""重疾保障""}","[""意外保险"", ""重疾保障"", ""健康告知""]",安享意外,from_filename+limited_pdf
INSQ002041,POLICY_VALIDITY,有没有康宁重疾2024版跟以前版本在健康告知上有什么差异？？ 给业务能懂的说法,康宁重疾2024版与其他版本在健康告知上有什么差异？,康宁重疾2024版与其他版本在健康告知上有什么差异？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": ""2024"", ""field"": ""健康告知"", ""benefit_type"": ""护理权益""}","[""重疾保险"", ""护理权益"", ""健康告知""]",康宁重疾,from_filename+limited_pdf
INSQ002042,POLICY_VALIDITY,我想问问康宁重疾2024版跟以前版本在核保问题上有什么差异？？ 急用,康宁重疾2024版与其他版本在健康告知上有什么差异？,康宁重疾2024版与其他版本在健康告知上有什么差异？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": ""2024"", ""field"": ""健康告知"", ""benefit_type"": ""护理权益""}","[""重疾保险"", ""护理权益"", ""健康告知""]",康宁重疾,from_filename+limited_pdf
INSQ002043,POLICY_VALIDITY,康宁重疾2024版跟以前版本在健康问卷上有什么差异？,康宁重疾2024版与其他版本在健康告知上有什么差异？,康宁重疾2024版与其他版本在健康告知上有什么差异？,"{""product_name"": ""康宁重疾"", ""product_line"": ""重疾保险"", ""version_year"": ""2024"", ""field"": ""健康告知"", ""benefit_type"": ""护理权益""}","[""重疾保险"", ""护理权益"", ""健康告知""]",康宁重疾,from_filename+limited_pdf
INSQ002044,POLICY_VALIDITY,能不能福泽年金保险2022版跟以前版本在犹豫期上有什么差异？？ ,福泽年金保险2022版与其他版本在犹豫期上有什么差异？,福泽年金保险2022版与其他版本在犹豫期上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2022"", ""field"": ""犹豫期"", ""benefit_type"": ""生存金短期返还(≤5年)""}","[""养老/年金"", ""生存金短期返还(≤5年)"", ""犹豫期""]",福泽年金保险,from_filename+limited_pdf
INSQ002045,POLICY_VALIDITY,有没有福泽年津保险2022版跟以前版本在犹豫期上有什么差异？ 快速说下,福泽年金保险2022版与其他版本在犹豫期上有什么差异？,福泽年金保险2022版与其他版本在犹豫期上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2022"", ""field"": ""犹豫期"", ""benefit_type"": ""生存金短期返还(≤5年)""}","[""养老/年金"", ""生存金短期返还(≤5年)"", ""犹豫期""]",福泽年金保险,from_filename+limited_pdf
INSQ002046,POLICY_VALIDITY,看看福泽年津保险2022版跟以前版本在冷静期上有什么差异？？ 给业务能懂的说法,福泽年金保险2022版与其他版本在犹豫期上有什么差异？,福泽年金保险2022版与其他版本在犹豫期上有什么差异？,"{""product_name"": ""福泽年金保险"", ""product_line"": ""养老/年金"", ""version_year"": ""2022"", ""field"": ""犹豫期"", ""benefit_type"": ""生存金短期返还(≤5年)""}","[""养老/年金"", ""生存金短期返还(≤5年)"", ""犹豫期""]",福泽年金保险,from_filename+limited_pdf
